user_id,item_id,Rating
0,0,0.42857142857142855
0,1,1.0
0,2,0.8571428571428571
0,3,0.7142857142857143
0,4,1.0
0,5,0.8571428571428571
0,6,0.8571428571428571
0,7,0.7142857142857143
0,8,0.5714285714285714
0,9,1.0
0,10,1.0
0,11,1.0
1,12,0.42857142857142855
2,13,0.0
2,14,0.14285714285714285
2,15,1.0
2,16,0.7142857142857143
2,17,1.0
2,18,1.0
2,19,0.5714285714285714
2,20,0.2857142857142857
2,21,0.42857142857142855
2,22,0.7142857142857143
2,23,1.0
2,24,0.2857142857142857
2,25,0.14285714285714285
2,26,1.0
2,27,0.7142857142857143
2,28,0.7142857142857143
2,29,1.0
2,30,0.7142857142857143
2,31,0.42857142857142855
2,32,0.5714285714285714
2,33,0.7142857142857143
2,34,1.0
2,35,0.42857142857142855
2,36,0.42857142857142855
2,37,0.42857142857142855
2,38,1.0
2,39,1.0
2,40,1.0
2,41,0.0
2,42,1.0
2,43,1.0
2,44,0.5714285714285714
2,45,0.14285714285714285
2,46,0.5714285714285714
2,47,1.0
2,48,0.7142857142857143
2,49,1.0
2,50,0.0
2,51,1.0
2,52,1.0
2,53,1.0
2,54,0.5714285714285714
2,55,0.5714285714285714
2,56,0.0
2,57,1.0
2,58,1.0
2,59,1.0
2,60,0.0
2,61,1.0
2,62,0.2857142857142857
2,63,1.0
2,64,0.0
2,65,1.0
2,66,1.0
2,5,0.0
2,67,1.0
2,68,0.7142857142857143
2,69,0.5714285714285714
2,70,1.0
2,71,0.5714285714285714
2,72,0.0
2,73,0.5714285714285714
2,74,0.8571428571428571
2,75,0.0
2,76,0.8571428571428571
2,77,1.0
2,78,0.42857142857142855
2,79,0.5714285714285714
2,80,0.42857142857142855
2,81,0.8571428571428571
2,82,0.5714285714285714
2,83,0.8571428571428571
2,84,0.7142857142857143
2,85,0.8571428571428571
2,86,0.8571428571428571
2,87,0.5714285714285714
2,88,0.0
2,89,0.8571428571428571
2,90,0.14285714285714285
2,91,0.5714285714285714
2,92,0.14285714285714285
2,93,1.0
2,94,0.7142857142857143
2,95,1.0
2,96,1.0
2,97,0.5714285714285714
2,98,0.7142857142857143
2,99,0.0
2,100,0.7142857142857143
2,101,1.0
2,102,1.0
2,103,0.42857142857142855
2,104,0.7142857142857143
2,105,0.7142857142857143
2,106,1.0
2,107,0.0
2,108,0.7142857142857143
2,109,1.0
2,110,1.0
2,111,0.7142857142857143
2,112,0.14285714285714285
2,113,1.0
2,114,1.0
2,115,0.14285714285714285
2,116,1.0
2,117,1.0
2,118,0.42857142857142855
2,119,0.5714285714285714
2,120,0.42857142857142855
2,121,0.42857142857142855
2,122,0.8571428571428571
2,123,0.8571428571428571
2,124,0.5714285714285714
2,125,1.0
2,126,0.0
2,127,0.0
2,128,1.0
2,129,0.5714285714285714
2,130,0.5714285714285714
2,131,1.0
2,132,0.8571428571428571
2,133,0.5714285714285714
2,134,0.8571428571428571
2,135,1.0
2,136,0.14285714285714285
2,137,0.2857142857142857
2,138,0.7142857142857143
2,139,0.5714285714285714
2,140,1.0
2,141,1.0
2,142,0.2857142857142857
2,143,1.0
2,144,1.0
2,145,0.2857142857142857
2,146,1.0
2,147,0.8571428571428571
2,148,0.8571428571428571
2,149,0.42857142857142855
2,9,0.8571428571428571
2,150,1.0
2,151,0.8571428571428571
2,152,0.42857142857142855
2,153,0.2857142857142857
2,154,1.0
2,155,0.2857142857142857
2,156,0.2857142857142857
2,157,1.0
2,158,0.2857142857142857
2,159,0.7142857142857143
2,160,1.0
2,161,1.0
2,162,0.7142857142857143
2,163,0.8571428571428571
2,164,0.7142857142857143
2,165,1.0
2,166,1.0
2,167,1.0
2,168,0.8571428571428571
2,169,0.42857142857142855
2,170,0.14285714285714285
2,171,0.0
2,172,0.42857142857142855
2,173,1.0
2,174,0.14285714285714285
2,175,0.8571428571428571
2,176,0.5714285714285714
2,177,1.0
2,178,0.5714285714285714
2,179,0.5714285714285714
2,180,1.0
2,181,0.7142857142857143
2,182,0.42857142857142855
2,183,0.14285714285714285
2,184,0.5714285714285714
2,185,0.7142857142857143
2,186,0.5714285714285714
2,187,1.0
2,188,1.0
2,189,1.0
2,190,0.5714285714285714
2,191,1.0
2,192,1.0
2,193,0.8571428571428571
2,194,0.2857142857142857
2,195,0.2857142857142857
2,196,0.7142857142857143
2,197,1.0
2,198,0.7142857142857143
2,199,0.14285714285714285
2,200,0.7142857142857143
2,201,1.0
2,202,0.7142857142857143
2,203,0.7142857142857143
3,204,0.7142857142857143
3,2,0.5714285714285714
3,205,0.7142857142857143
3,0,0.7142857142857143
3,206,0.42857142857142855
3,16,0.0
4,207,0.7142857142857143
5,16,0.8571428571428571
5,1,1.0
5,208,1.0
5,209,1.0
5,210,0.7142857142857143
5,6,0.8571428571428571
6,0,0.14285714285714285
6,211,1.0
6,1,1.0
6,10,1.0
6,212,0.2857142857142857
6,213,0.2857142857142857
6,214,0.8571428571428571
6,9,1.0
6,215,1.0
6,204,0.5714285714285714
6,2,0.0
6,12,0.42857142857142855
7,216,1.0
7,214,1.0
8,217,1.0
9,12,1.0
9,214,1.0
9,212,0.0
9,10,1.0
9,9,1.0
10,205,0.8571428571428571
10,0,0.7142857142857143
10,6,1.0
10,218,0.8571428571428571
11,11,1.0
11,206,1.0
11,2,0.7142857142857143
11,83,0.2857142857142857
11,10,1.0
11,210,0.5714285714285714
11,219,0.8571428571428571
11,3,0.8571428571428571
11,1,0.8571428571428571
12,217,0.7142857142857143
12,220,0.2857142857142857
12,221,1.0
12,222,0.8571428571428571
12,205,1.0
12,223,0.0
12,224,0.0
12,225,0.5714285714285714
12,10,1.0
12,206,0.5714285714285714
12,226,0.7142857142857143
12,227,1.0
12,228,0.0
12,229,0.7142857142857143
12,230,0.0
12,231,0.8571428571428571
12,3,1.0
13,232,0.7142857142857143
13,204,0.0
13,210,1.0
13,233,1.0
13,234,0.0
13,6,0.8571428571428571
13,206,0.0
13,235,1.0
13,12,1.0
14,1,1.0
15,234,0.8571428571428571
15,206,1.0
15,10,0.7142857142857143
15,6,0.8571428571428571
15,11,0.7142857142857143
15,235,0.42857142857142855
15,212,1.0
15,3,0.5714285714285714
15,0,0.7142857142857143
15,1,1.0
15,218,0.7142857142857143
16,236,0.42857142857142855
16,214,1.0
17,8,0.8571428571428571
18,237,0.42857142857142855
18,238,0.8571428571428571
18,1,1.0
18,210,0.8571428571428571
18,239,0.5714285714285714
18,212,0.7142857142857143
18,16,1.0
18,240,0.7142857142857143
18,2,0.5714285714285714
19,241,0.8571428571428571
19,206,0.42857142857142855
19,6,0.7142857142857143
20,238,0.7142857142857143
20,242,1.0
20,0,0.5714285714285714
20,8,1.0
20,210,1.0
20,211,0.8571428571428571
20,243,0.5714285714285714
20,244,1.0
20,213,1.0
20,234,0.8571428571428571
20,245,1.0
20,204,1.0
20,209,0.5714285714285714
20,246,1.0
20,247,1.0
20,11,1.0
20,248,0.7142857142857143
20,16,1.0
20,219,1.0
20,10,1.0
20,214,1.0
20,249,1.0
20,250,1.0
20,83,1.0
20,251,0.7142857142857143
20,6,0.42857142857142855
20,232,1.0
20,216,0.7142857142857143
20,240,1.0
20,5,1.0
20,252,0.8571428571428571
20,253,0.7142857142857143
20,254,1.0
20,235,1.0
20,205,0.7142857142857143
20,3,1.0
20,1,1.0
20,12,1.0
20,206,1.0
20,255,0.7142857142857143
20,218,1.0
20,4,1.0
20,7,1.0
20,212,0.7142857142857143
20,215,0.7142857142857143
20,233,0.7142857142857143
20,120,1.0
20,9,0.8571428571428571
20,2,0.7142857142857143
20,256,1.0
21,3,1.0
21,254,1.0
21,1,1.0
21,6,1.0
21,234,0.8571428571428571
21,218,0.7142857142857143
21,256,0.7142857142857143
21,16,1.0
21,0,1.0
21,10,1.0
21,11,1.0
22,6,0.5714285714285714
22,206,0.7142857142857143
22,2,1.0
22,0,0.7142857142857143
22,4,0.7142857142857143
22,212,0.5714285714285714
22,8,0.7142857142857143
22,218,0.42857142857142855
22,7,0.8571428571428571
23,257,1.0
23,258,1.0
24,254,0.8571428571428571
24,206,0.7142857142857143
24,213,0.42857142857142855
24,0,0.8571428571428571
24,83,0.8571428571428571
24,16,0.7142857142857143
24,233,0.5714285714285714
24,210,1.0
24,248,0.42857142857142855
24,245,0.42857142857142855
24,249,1.0
24,8,0.42857142857142855
24,253,1.0
24,120,0.7142857142857143
24,240,0.14285714285714285
24,215,0.7142857142857143
24,209,0.8571428571428571
24,251,0.5714285714285714
24,218,0.8571428571428571
